Request_ID,UserType,Institutions,RequestDate,ItemTypeRequested,NoOfItems,Year,Month,Semester,
2785,Undergrad,UMCP,12/6/2015,Laptop,1,2015,12,Fall,
2786,Undergrad,UMUC,12/6/2015,Laptop,1,2015,12,Fall,
2787,Undergrad,UMBC,12/6/2015,Laptop,1,2015,12,Fall,
2788,Undergrad,UMCP,12/6/2015,Laptop,1,2015,12,Fall,
2789,Undergrad,UMCP,12/6/2015,Laptop,1,2015,12,Fall,
2790,Undergrad,UMCP,12/6/2015,iPad,1,2015,12,Fall,
2781,Undergrad,UMCP,12/5/2015,Laptop,1,2015,12,Fall,
2782,Undergrad,UMUC,12/5/2015,Laptop,1,2015,12,Fall,
2776,Undergrad,UMCP,12/4/2015,Laptop,1,2015,12,Fall,
2777,Undergrad,UMCP,12/4/2015,Laptop,1,2015,12,Fall,
2778,Undergrad,UMCP,12/4/2015,Laptop,1,2015,12,Fall,
2779,Undergrad,UMCP,12/4/2015,Laptop,1,2015,12,Fall,
2780,Undergrad,UMCP,12/4/2015,iPad,1,2015,12,Fall,
2766,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2767,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2768,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2769,Undergrad,UMBC,12/3/2015,Laptop,1,2015,12,Fall,
2770,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2771,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2772,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2773,Undergrad,UMBC,12/3/2015,iPad,1,2015,12,Fall,
2774,Undergrad,UMCP,12/3/2015,Laptop,1,2015,12,Fall,
2775,Undergrad,UMUC,12/3/2015,Laptop,1,2015,12,Fall,
2749,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2750,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2751,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2752,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2753,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2754,Faculty,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2755,Undergrad,UMCP,12/2/2015,iPad,1,2015,12,Fall,
2756,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2757,Undergrad,UMCP,12/2/2015,iPad,1,2015,12,Fall,
2758,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2759,Undergrad,UMES,12/2/2015,Laptop,1,2015,12,Fall,
2760,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2761,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2762,Undergrad,UMCP,12/2/2015,iPad,1,2015,12,Fall,
2763,Undergrad,UMBC,12/2/2015,Laptop,1,2015,12,Fall,
2764,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2765,Undergrad,UMCP,12/2/2015,Laptop,1,2015,12,Fall,
2726,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2727,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2728,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2729,Undergrad,UMBC,12/1/2015,Laptop,1,2015,12,Fall,
2730,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2731,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2732,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2733,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2734,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2735,Undergrad,UMBC,12/1/2015,Laptop,1,2015,12,Fall,
2736,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2737,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2738,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2739,Undergrad,UMBC,12/1/2015,Laptop,1,2015,12,Fall,
2740,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2741,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2742,Undergrad,UB,12/1/2015,iPad,1,2015,12,Fall,
2743,Undergrad,UMCP,12/1/2015,Laptop,1,2015,12,Fall,
2744,Undergrad,UMBC,12/1/2015,iPad,1,2015,12,Fall,
2745,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2746,Undergrad,UMBC,12/1/2015,Laptop,1,2015,12,Fall,
2747,Undergrad,UMCP,12/1/2015,iPad,1,2015,12,Fall,
2748,Undergrad,UMUC,12/1/2015,iPad,1,2015,12,Fall,
2699,Undergrad,UMCP,11/30/2015,iPad,1,2015,11,Fall,
2700,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2701,Undergrad,UMBC,11/30/2015,Laptop,1,2015,11,Fall,
2702,Undergrad,UMBC,11/30/2015,Laptop,1,2015,11,Fall,
2703,Undergrad,UMUC,11/30/2015,Laptop,1,2015,11,Fall,
2704,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2705,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2706,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2707,Faculty,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2708,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2709,Undergrad,UMBC,11/30/2015,iPad,1,2015,11,Fall,
2710,Grad,UMB,11/30/2015,iPad,1,2015,11,Fall,
2711,Undergrad,UMCP,11/30/2015,iPad,1,2015,11,Fall,
2712,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2713,Undergrad,UMCP,11/30/2015,iPad,1,2015,11,Fall,
2714,Other,UMBC,11/30/2015,Laptop,1,2015,11,Fall,
2715,Undergrad,UMUC,11/30/2015,Laptop,1,2015,11,Fall,
2716,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2717,Grad,UMB,11/30/2015,iPad,1,2015,11,Fall,
2718,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2719,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2720,Other,UMBC,11/30/2015,Laptop,1,2015,11,Fall,
2721,Undergrad,UMCP,11/30/2015,iPad,1,2015,11,Fall,
2722,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2723,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2724,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2725,Undergrad,UMCP,11/30/2015,Laptop,1,2015,11,Fall,
2696,Undergrad,UMUC,11/29/2015,Laptop,1,2015,11,Fall,
2697,Undergrad,UMUC,11/29/2015,Laptop,1,2015,11,Fall,
2698,Undergrad,UMCP,11/29/2015,iPad,1,2015,11,Fall,
2695,Undergrad,UMUC,11/28/2015,Laptop,1,2015,11,Fall,
2689,Undergrad,UMUC,11/25/2015,iPad,1,2015,11,Fall,
2690,Undergrad,UMCP,11/25/2015,Laptop,1,2015,11,Fall,
2691,Undergrad,UMCP,11/25/2015,Laptop,1,2015,11,Fall,
2692,Undergrad,UMCP,11/25/2015,iPad,1,2015,11,Fall,
2693,Undergrad,UMCP,11/25/2015,iPad,1,2015,11,Fall,
2694,Undergrad,UMCP,11/25/2015,Laptop,1,2015,11,Fall,
2673,Undergrad,UMCP,11/24/2015,Laptop,1,2015,11,Fall,
2674,Other,UMBC,11/24/2015,Laptop,1,2015,11,Fall,
2675,Undergrad,UMCP,11/24/2015,Laptop,1,2015,11,Fall,
2676,Undergrad,UMCP,11/24/2015,iPad,1,2015,11,Fall,
2677,Undergrad,UMCP,11/24/2015,Laptop,1,2015,11,Fall,
2678,Undergrad,UMCP,11/24/2015,iPad,1,2015,11,Fall,
2679,Undergrad,UMCP,11/24/2015,iPad,1,2015,11,Fall,
2680,Undergrad,UMBC,11/24/2015,Laptop,1,2015,11,Fall,
2681,Undergrad,UB,11/24/2015,iPad,1,2015,11,Fall,
2682,Undergrad,UMCP,11/24/2015,Laptop,1,2015,11,Fall,
2683,Undergrad,UMUC,11/24/2015,Laptop,1,2015,11,Fall,
2684,Undergrad,UMBC,11/24/2015,Laptop,1,2015,11,Fall,
2685,Undergrad,UMCP,11/24/2015,iPad,1,2015,11,Fall,
2686,Undergrad,UMUC,11/24/2015,Laptop,1,2015,11,Fall,
2687,Undergrad,UMUC,11/24/2015,Laptop,1,2015,11,Fall,
2688,Undergrad,UMUC,11/24/2015,iPad,1,2015,11,Fall,
2659,Undergrad,UMCP,11/23/2015,iPad,1,2015,11,Fall,
2660,Grad,UMB,11/23/2015,iPad,1,2015,11,Fall,
2661,Undergrad,UMBC,11/23/2015,Laptop,1,2015,11,Fall,
2662,Undergrad,UMUC,11/23/2015,iPad,1,2015,11,Fall,
2663,Undergrad,UMCP,11/23/2015,iPad,1,2015,11,Fall,
2664,Undergrad,UMCP,11/23/2015,Laptop,1,2015,11,Fall,
2665,Undergrad,UMCP,11/23/2015,iPad,1,2015,11,Fall,
2666,Undergrad,UMCP,11/23/2015,Laptop,1,2015,11,Fall,
2667,Undergrad,UMCP,11/23/2015,iPad,1,2015,11,Fall,
2668,Undergrad,UMCP,11/23/2015,Laptop,1,2015,11,Fall,
2669,Undergrad,UMCP,11/23/2015,Laptop,1,2015,11,Fall,
2670,Grad,UMB,11/23/2015,iPad,1,2015,11,Fall,
2671,Undergrad,UMBC,11/23/2015,Laptop,1,2015,11,Fall,
2672,Undergrad,UMBC,11/23/2015,Laptop,1,2015,11,Fall,
2656,Undergrad,UMUC,11/22/2015,Laptop,1,2015,11,Fall,
2657,Undergrad,UMCP,11/22/2015,iPad,1,2015,11,Fall,
2658,Undergrad,UMCP,11/22/2015,Laptop,1,2015,11,Fall,
2655,Undergrad,UMCP,11/21/2015,iPad,1,2015,11,Fall,
2648,Undergrad,SU,11/20/2015,iPad,1,2015,11,Fall,
2649,Undergrad,UMCP,11/20/2015,Laptop,1,2015,11,Fall,
2650,Undergrad,UMCP,11/20/2015,Laptop,1,2015,11,Fall,
2651,Undergrad,UMCP,11/20/2015,Laptop,1,2015,11,Fall,
2652,Undergrad,UMCP,11/20/2015,Laptop,1,2015,11,Fall,
2653,Undergrad,UMCP,11/20/2015,Laptop,1,2015,11,Fall,
2654,Undergrad,UMBC,11/20/2015,iPad,1,2015,11,Fall,
2632,Undergrad,UMUC,11/19/2015,iPad,1,2015,11,Fall,
2633,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2634,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2635,Undergrad,UMCP,11/19/2015,iPad,1,2015,11,Fall,
2636,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2637,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2638,Undergrad,UMES,11/19/2015,Laptop,1,2015,11,Fall,
2639,Grad,UMCP,11/19/2015,iPad,1,2015,11,Fall,
2640,Undergrad,UMUC,11/19/2015,iPad,1,2015,11,Fall,
2641,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2642,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2643,Undergrad,UMCP,11/19/2015,iPad,1,2015,11,Fall,
2644,Undergrad,UMCP,11/19/2015,iPad,1,2015,11,Fall,
2645,Undergrad,UMUC,11/19/2015,Laptop,1,2015,11,Fall,
2646,Undergrad,UMCP,11/19/2015,Laptop,1,2015,11,Fall,
2647,Undergrad,UMBC,11/19/2015,Laptop,1,2015,11,Fall,
2621,Grad,UMBC,11/18/2015,Laptop,1,2015,11,Fall,
2622,Undergrad,UMCP,11/18/2015,Laptop,1,2015,11,Fall,
2623,Undergrad,UMCP,11/18/2015,Laptop,1,2015,11,Fall,
2624,Undergrad,UMCP,11/18/2015,Laptop,1,2015,11,Fall,
2625,Undergrad,UMCP,11/18/2015,Laptop,1,2015,11,Fall,
2626,Undergrad,UMCP,11/18/2015,Laptop,1,2015,11,Fall,
2627,Grad,UMBC,11/18/2015,Laptop,1,2015,11,Fall,
2628,Undergrad,UB,11/18/2015,iPad,1,2015,11,Fall,
2629,Undergrad,UMCP,11/18/2015,iPad,1,2015,11,Fall,
2630,Undergrad,UMCP,11/18/2015,Laptop,1,2015,11,Fall,
2631,Undergrad,UMB,11/18/2015,iPad,1,2015,11,Fall,
2604,Faculty,UMB,11/17/2015,Laptop,1,2015,11,Fall,
2605,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2606,Undergrad,UMBC,11/17/2015,Laptop,1,2015,11,Fall,
2607,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2608,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2609,Other,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2610,Other,UMBC,11/17/2015,Laptop,1,2015,11,Fall,
2611,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2612,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2613,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2614,Undergrad,UMUC,11/17/2015,Laptop,1,2015,11,Fall,
2615,Undergrad,UMUC,11/17/2015,Laptop,1,2015,11,Fall,
2616,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2617,Undergrad,UMCP,11/17/2015,Laptop,1,2015,11,Fall,
2618,Undergrad,UMCP,11/17/2015,iPad,1,2015,11,Fall,
2619,Undergrad,UMBC,11/17/2015,iPad,1,2015,11,Fall,
2620,Undergrad,UMCP,11/17/2015,iPad,1,2015,11,Fall,
2585,Undergrad,UMCP,11/16/2015,iPad,1,2015,11,Fall,
2586,Grad,UMB,11/16/2015,iPad,1,2015,11,Fall,
2587,Undergrad,UMCP,11/16/2015,iPad,1,2015,11,Fall,
2588,Undergrad,UMUC,11/16/2015,Laptop,1,2015,11,Fall,
2589,Undergrad,UMCP,11/16/2015,iPad,1,2015,11,Fall,
2590,Undergrad,UMCP,11/16/2015,Laptop,1,2015,11,Fall,
2591,Grad,UMBC,11/16/2015,Laptop,1,2015,11,Fall,
2592,Undergrad,UMBC,11/16/2015,Laptop,1,2015,11,Fall,
2593,Undergrad,UMCP,11/16/2015,iPad,1,2015,11,Fall,
2594,Undergrad,UMCP,11/16/2015,iPad,1,2015,11,Fall,
2595,Undergrad,UMCP,11/16/2015,Laptop,1,2015,11,Fall,
2596,Undergrad,UMCP,11/16/2015,Laptop,1,2015,11,Fall,
2597,Undergrad,UMCP,11/16/2015,Laptop,1,2015,11,Fall,
2598,Undergrad,UMCP,11/16/2015,Laptop,1,2015,11,Fall,
2599,Undergrad,UMCP,11/16/2015,Laptop,1,2015,11,Fall,
2600,Undergrad,UMUC,11/16/2015,Laptop,1,2015,11,Fall,
2601,Undergrad,UMCP,11/16/2015,iPad,1,2015,11,Fall,
2602,Faculty,UMBC,11/16/2015,Laptop,1,2015,11,Fall,
2603,Grad,UMB,11/16/2015,iPad,1,2015,11,Fall,
2578,Grad,UMCP,11/15/2015,Laptop,1,2015,11,Fall,
2579,Undergrad,UMUC,11/15/2015,Laptop,1,2015,11,Fall,
2580,Undergrad,UMCP,11/15/2015,Laptop,1,2015,11,Fall,
2581,Undergrad,UMCP,11/15/2015,Laptop,1,2015,11,Fall,
2582,Undergrad,UMCP,11/15/2015,Laptop,1,2015,11,Fall,
2583,Undergrad,UMCP,11/15/2015,Laptop,1,2015,11,Fall,
2584,Undergrad,UMCP,11/15/2015,iPad,1,2015,11,Fall,
2574,Undergrad,UMCP,11/14/2015,Laptop,1,2015,11,Fall,
2575,Grad,UMBC,11/14/2015,Laptop,1,2015,11,Fall,
2576,Undergrad,UMBC,11/14/2015,iPad,1,2015,11,Fall,
2577,Grad,UMCP,11/14/2015,iPad,1,2015,11,Fall,
2565,Undergrad,UMCP,11/13/2015,Laptop,1,2015,11,Fall,
2566,Undergrad,SU,11/13/2015,Laptop,1,2015,11,Fall,
2567,Undergrad,UMCP,11/13/2015,iPad,1,2015,11,Fall,
2568,Undergrad,UMCP,11/13/2015,Laptop,1,2015,11,Fall,
2569,Undergrad,UMCP,11/13/2015,Laptop,1,2015,11,Fall,
2570,Undergrad,UMCP,11/13/2015,Laptop,1,2015,11,Fall,
2571,Undergrad,UMUC,11/13/2015,Laptop,1,2015,11,Fall,
2572,Undergrad,UMCP,11/13/2015,Laptop,1,2015,11,Fall,
2573,Undergrad,UMCP,11/13/2015,Laptop,1,2015,11,Fall,
2553,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2554,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2555,Undergrad,UMUC,11/12/2015,Laptop,1,2015,11,Fall,
2556,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2557,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2558,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2559,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2560,Undergrad,UMCP,11/12/2015,iPad,1,2015,11,Fall,
2561,Undergrad,UMUC,11/12/2015,iPad,1,2015,11,Fall,
2562,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2563,Undergrad,UMCP,11/12/2015,Laptop,1,2015,11,Fall,
2564,Undergrad,UMCP,11/12/2015,iPad,1,2015,11,Fall,
2541,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2542,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2543,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2544,Undergrad,UMUC,11/11/2015,Laptop,1,2015,11,Fall,
2545,Undergrad,UMCP,11/11/2015,iPad,1,2015,11,Fall,
2546,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2547,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2548,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2549,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2550,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2551,Undergrad,UMCP,11/11/2015,Laptop,1,2015,11,Fall,
2552,Undergrad,UMCP,11/11/2015,iPad,1,2015,11,Fall,
2526,Undergrad,UMUC,11/10/2015,Laptop,1,2015,11,Fall,
2527,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2528,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2529,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2530,Undergrad,UMB,11/10/2015,Laptop,1,2015,11,Fall,
2531,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2532,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2533,Undergrad,UMB,11/10/2015,Laptop,1,2015,11,Fall,
2534,Undergrad,UMB,11/10/2015,Laptop,1,2015,11,Fall,
2535,Undergrad,UMUC,11/10/2015,Laptop,1,2015,11,Fall,
2536,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2537,Undergrad,UMCP,11/10/2015,iPad,1,2015,11,Fall,
2538,Undergrad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2539,Undergrad,UMB,11/10/2015,Laptop,1,2015,11,Fall,
2540,Grad,UMCP,11/10/2015,Laptop,1,2015,11,Fall,
2506,Undergrad,UMUC,11/9/2015,Laptop,1,2015,11,Fall,
2507,Undergrad,UMCP,11/9/2015,iPad,1,2015,11,Fall,
2508,Undergrad,UMCP,11/9/2015,iPad,1,2015,11,Fall,
2509,Undergrad,UMCP,11/9/2015,iPad,1,2015,11,Fall,
2510,Undergrad,UMUC,11/9/2015,iPad,1,2015,11,Fall,
2511,Grad,UMBC,11/9/2015,Laptop,1,2015,11,Fall,
2512,Undergrad,UMB,11/9/2015,Laptop,1,2015,11,Fall,
2513,Undergrad,UMUC,11/9/2015,Laptop,1,2015,11,Fall,
2514,Undergrad,UMCP,11/9/2015,iPad,1,2015,11,Fall,
2516,Grad,UMB,11/9/2015,iPad,1,2015,11,Fall,
2517,Undergrad,UMUC,11/9/2015,Laptop,1,2015,11,Fall,
2518,Undergrad,UMCP,11/9/2015,Laptop,1,2015,11,Fall,
2520,Undergrad,UMCP,11/9/2015,Laptop,1,2015,11,Fall,
2521,Undergrad,UMUC,11/9/2015,Laptop,1,2015,11,Fall,
2522,Undergrad,UMCP,11/9/2015,iPad,1,2015,11,Fall,
2523,Undergrad,UMUC,11/9/2015,Laptop,1,2015,11,Fall,
2524,Grad,UMB,11/9/2015,iPad,1,2015,11,Fall,
2525,Undergrad,UMUC,11/9/2015,Laptop,1,2015,11,Fall,
2497,Undergrad,UMCP,11/8/2015,Laptop,1,2015,11,Fall,
2498,Undergrad,UMUC,11/8/2015,Laptop,1,2015,11,Fall,
2499,Undergrad,UMCP,11/8/2015,iPad,1,2015,11,Fall,
2500,Undergrad,UMBC,11/8/2015,Laptop,1,2015,11,Fall,
2503,Undergrad,UMUC,11/8/2015,iPad,1,2015,11,Fall,
2504,Undergrad,UMUC,11/8/2015,iPad,1,2015,11,Fall,
2505,Undergrad,UMUC,11/8/2015,Laptop,1,2015,11,Fall,
2496,Undergrad,UB,11/7/2015,Laptop,1,2015,11,Fall,
2483,Grad,UMB,11/6/2015,Laptop,1,2015,11,Fall,
2484,Undergrad,UMCP,11/6/2015,Laptop,1,2015,11,Fall,
2485,Undergrad,SU,11/6/2015,iPad,1,2015,11,Fall,
2486,Undergrad,UMCP,11/6/2015,Laptop,1,2015,11,Fall,
2487,Undergrad,UMCP,11/6/2015,iPad,1,2015,11,Fall,
2488,Undergrad,UMUC,11/6/2015,Laptop,1,2015,11,Fall,
2489,Undergrad,UMCP,11/6/2015,Laptop,1,2015,11,Fall,
2490,Undergrad,UMCP,11/6/2015,Laptop,1,2015,11,Fall,
2491,Undergrad,UMCP,11/6/2015,iPad,1,2015,11,Fall,
2492,Undergrad,UMCP,11/6/2015,Laptop,1,2015,11,Fall,
2493,Undergrad,UMCP,11/6/2015,Laptop,1,2015,11,Fall,
2494,Undergrad,UMCP,11/6/2015,iPad,1,2015,11,Fall,
2495,Undergrad,UMBC,11/6/2015,iPad,1,2015,11,Fall,
2468,Undergrad,UMCP,11/5/2015,iPad,1,2015,11,Fall,
2469,Undergrad,UMCP,11/5/2015,Laptop,1,2015,11,Fall,
2470,Undergrad,UMCP,11/5/2015,Laptop,1,2015,11,Fall,
2471,Undergrad,UMCP,11/5/2015,Laptop,1,2015,11,Fall,
2472,Undergrad,UMUC,11/5/2015,Laptop,1,2015,11,Fall,
2473,Undergrad,UMCP,11/5/2015,Laptop,1,2015,11,Fall,
2474,Undergrad,UMCP,11/5/2015,Laptop,1,2015,11,Fall,
2475,Undergrad,UMCP,11/5/2015,Laptop,1,2015,11,Fall,
2476,Undergrad,UMUC,11/5/2015,Laptop,1,2015,11,Fall,
2477,Undergrad,UB,11/5/2015,iPad,1,2015,11,Fall,
2478,Undergrad,UMUC,11/5/2015,Laptop,1,2015,11,Fall,
2479,Undergrad,UMUC,11/5/2015,iPad,1,2015,11,Fall,
2480,Undergrad,UMBC,11/5/2015,Laptop,1,2015,11,Fall,
2481,Grad,UMBC,11/5/2015,Laptop,1,2015,11,Fall,
2482,Undergrad,UMBC,11/5/2015,iPad,1,2015,11,Fall,
2453,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2454,Undergrad,UMCP,11/4/2015,iPad,1,2015,11,Fall,
2455,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2456,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2457,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2458,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2459,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2460,Undergrad,UB,11/4/2015,Laptop,1,2015,11,Fall,
2461,Undergrad,UMUC,11/4/2015,Laptop,1,2015,11,Fall,
2462,Undergrad,UMCP,11/4/2015,iPad,1,2015,11,Fall,
2463,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2464,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2465,Undergrad,UB,11/4/2015,Laptop,1,2015,11,Fall,
2466,Undergrad,UMCP,11/4/2015,iPad,1,2015,11,Fall,
2467,Undergrad,UMCP,11/4/2015,Laptop,1,2015,11,Fall,
2434,Undergrad,UMCP,11/3/2015,iPad,1,2015,11,Fall,
2435,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2436,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2437,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2438,Undergrad,UMCP,11/3/2015,iPad,1,2015,11,Fall,
2439,Undergrad,UMUC,11/3/2015,Laptop,1,2015,11,Fall,
2440,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2441,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2442,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2443,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2444,Undergrad,UMCP,11/3/2015,iPad,1,2015,11,Fall,
2445,Faculty,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2446,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2447,Undergrad,UMCP,11/3/2015,iPad,1,2015,11,Fall,
2448,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2449,Other,UMBC,11/3/2015,Laptop,1,2015,11,Fall,
2450,Grad,UMCP,11/3/2015,iPad,1,2015,11,Fall,
2451,Undergrad,UMCP,11/3/2015,Laptop,1,2015,11,Fall,
2452,Undergrad,UMCP,11/3/2015,iPad,1,2015,11,Fall,
2422,Undergrad,UMCP,11/2/2015,Laptop,1,2015,11,Fall,
2423,Grad,UMB,11/2/2015,iPad,1,2015,11,Fall,
2424,Undergrad,UMCP,11/2/2015,iPad,1,2015,11,Fall,
2425,Undergrad,UMUC,11/2/2015,iPad,1,2015,11,Fall,
2426,Undergrad,UMCP,11/2/2015,iPad,1,2015,11,Fall,
2427,Undergrad,UMCP,11/2/2015,Laptop,1,2015,11,Fall,
2428,Undergrad,UMCP,11/2/2015,Laptop,1,2015,11,Fall,
2429,Undergrad,UMCP,11/2/2015,Laptop,1,2015,11,Fall,
2430,Undergrad,UMUC,11/2/2015,Laptop,1,2015,11,Fall,
2431,Undergrad,UMCP,11/2/2015,iPad,1,2015,11,Fall,
2432,Grad,UMB,11/2/2015,iPad,1,2015,11,Fall,
2433,Undergrad,UMCP,11/2/2015,iPad,1,2015,11,Fall,
2420,Undergrad,UB,11/1/2015,iPad,1,2015,11,Fall,
2421,Undergrad,UMUC,11/1/2015,Laptop,1,2015,11,Fall,
2413,Grad,UMB,10/30/2015,iPad,1,2015,10,Fall,
2414,Undergrad,SU,10/30/2015,iPad,1,2015,10,Fall,
2415,Undergrad,UMCP,10/30/2015,iPad,1,2015,10,Fall,
2416,Undergrad,UMCP,10/30/2015,Laptop,1,2015,10,Fall,
2417,Undergrad,UMUC,10/30/2015,Laptop,1,2015,10,Fall,
2418,Undergrad,UMBC,10/30/2015,Laptop,1,2015,10,Fall,
2419,Undergrad,UMBC,10/30/2015,iPad,1,2015,10,Fall,
2402,Undergrad,UMCP,10/29/2015,iPad,1,2015,10,Fall,
